Filière,Produit,ville,annee,production_tonnes,superficie_ha,température moyenne,température maximale,température minimale,vitesse du vent,température du vent,précipitations moyennes par jour,précipitations totales sur le mois,humidité,visibilité,couverture nuageuse,irrigation,type_sol,mecanisation
Maraîchage,Autres cultures maraichères,Tarfaya,2020,5015.53,44.73,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Autres cultures maraichères,Taza,2020,4714.29,50.8,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Autres cultures maraichères,Tiflet,2020,5056.65,50.54,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Autres cultures maraichères,Youssoufia,2020,5025.15,50.28,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Betterave potager,Agadir,2020,44.07,49.74,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Betterave potager,Fes,2020,49.42,53.52,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Betterave potager,Marrakech,2020,48.44,51.59,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Betterave potager,Meknes,2020,47.25,52.82,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Betterave potager,Ouarzazate,2020,45.34,46.16,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Betterave potager,Oulad Teima,2020,44.66,45.5,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Betterave potager,Rabat,2020,42.16,45.29,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Betterave potager,Sefrou,2020,43.25,46.47,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Betterave potager,Sidi Ifni,2020,47.47,51.67,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Betterave potager,Skhirate,2020,44.58,49.94,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Betterave potager,Tanger,2020,48.44,52.52,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Betterave potager,Taounate,2020,41.83,46.92,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Betterave potager,Tarfaya,2020,45.08,48.67,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Betterave potager,Taza,2020,46.32,53.88,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Betterave potager,Tiflet,2020,45.15,54.36,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Betterave potager,Youssoufia,2020,48.5,54.22,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Carotte,Agadir,2020,1613.93,191.46,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Carotte,Fes,2020,1357.06,186.78,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Carotte,Marrakech,2020,1361.21,194.89,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Carotte,Meknes,2020,1361.32,187.71,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Carotte,Ouarzazate,2020,1523.27,196.34,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Carotte,Oulad Teima,2020,1432.57,162.89,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Carotte,Rabat,2020,1538.59,195.18,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Carotte,Sefrou,2020,1442.21,182.01,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Carotte,Sidi Ifni,2020,1507.52,166.02,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Carotte,Skhirate,2020,1549.34,169.74,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Carotte,Tanger,2020,1484.18,192.68,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Carotte,Taounate,2020,1481.61,180.22,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Carotte,Tarfaya,2020,1348.94,197.38,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Carotte,Taza,2020,1443.77,166.23,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Carotte,Tiflet,2020,1483.46,176.85,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Carotte,Youssoufia,2020,1458.82,173.95,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Choux fleur,Agadir,2020,1296.19,50.16,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Choux fleur,Fes,2020,1297.57,51.33,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Choux fleur,Marrakech,2020,1277.26,51.62,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Choux fleur,Meknes,2020,1170.07,45.01,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Choux fleur,Ouarzazate,2020,1252.15,45.89,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Choux fleur,Oulad Teima,2020,1174.87,45.35,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Choux fleur,Rabat,2020,1135.82,53.65,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Choux fleur,Sefrou,2020,1162.3,48.13,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Choux fleur,Sidi Ifni,2020,1097.03,48.67,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Choux fleur,Skhirate,2020,1159.63,49.5,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Choux fleur,Tanger,2020,1190.58,53.49,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Choux fleur,Taounate,2020,1309.32,45.14,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Choux fleur,Tarfaya,2020,1155.22,46.19,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Choux fleur,Taza,2020,1296.59,51.85,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Choux fleur,Tiflet,2020,1134.93,54.64,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Choux fleur,Youssoufia,2020,1125.83,51.43,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Choux pomme,Agadir,2020,15.06,1647.35,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Choux pomme,Fes,2020,15.52,1736.87,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Choux pomme,Marrakech,2020,13.63,1894.34,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Choux pomme,Meknes,2020,14.16,1739.71,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Choux pomme,Ouarzazate,2020,14.87,1686.23,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Choux pomme,Oulad Teima,2020,14.49,1689.67,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Choux pomme,Rabat,2020,15.64,1891.59,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Choux pomme,Sefrou,2020,15.03,1805.75,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Choux pomme,Sidi Ifni,2020,13.98,1794.76,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Choux pomme,Skhirate,2020,16.18,1637.29,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Choux pomme,Tanger,2020,14.38,1750.58,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Choux pomme,Taounate,2020,15.69,1680.43,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Choux pomme,Tarfaya,2020,15.84,1640.11,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Choux pomme,Taza,2020,16.39,1866.86,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Choux pomme,Tiflet,2020,15.0,1689.57,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Choux pomme,Youssoufia,2020,15.35,1654.84,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Concombre,Agadir,2020,255.28,27.16,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Concombre,Fes,2020,273.41,23.49,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Concombre,Marrakech,2020,262.07,26.23,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Concombre,Meknes,2020,260.71,25.76,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Concombre,Ouarzazate,2020,282.77,27.1,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Concombre,Oulad Teima,2020,240.25,26.66,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Concombre,Rabat,2020,284.17,26.03,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Concombre,Sefrou,2020,282.59,24.07,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Concombre,Sidi Ifni,2020,264.34,24.98,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Concombre,Skhirate,2020,263.48,27.22,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Concombre,Tanger,2020,256.7,22.62,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Concombre,Taounate,2020,290.09,26.47,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Concombre,Tarfaya,2020,243.47,23.76,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Concombre,Taza,2020,268.76,23.43,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Concombre,Tiflet,2020,273.59,23.66,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Concombre,Youssoufia,2020,286.93,22.8,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Courge courgette,Agadir,2020,6864.26,821.6,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Courge courgette,Fes,2020,6687.0,803.33,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Courge courgette,Marrakech,2020,6001.86,751.15,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Courge courgette,Meknes,2020,6335.85,780.18,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Courge courgette,Ouarzazate,2020,6030.49,756.47,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Courge courgette,Oulad Teima,2020,6995.58,794.61,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Courge courgette,Rabat,2020,6824.51,799.58,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Courge courgette,Sefrou,2020,6834.8,708.03,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Courge courgette,Sidi Ifni,2020,6697.93,741.98,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Courge courgette,Skhirate,2020,6509.16,768.17,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Courge courgette,Tanger,2020,6044.96,819.57,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Courge courgette,Taounate,2020,6278.6,775.33,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Courge courgette,Tarfaya,2020,6027.99,807.49,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Courge courgette,Taza,2020,6792.39,799.78,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Courge courgette,Tiflet,2020,6058.3,760.28,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Courge courgette,Youssoufia,2020,6762.75,806.89,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Fraisier,Agadir,2020,29408.93,97.55,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Fraisier,Fes,2020,28089.5,97.59,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Fraisier,Marrakech,2020,26253.94,105.62,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Fraisier,Meknes,2020,27271.03,92.69,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Fraisier,Ouarzazate,2020,27301.01,96.12,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Fraisier,Oulad Teima,2020,29454.98,102.17,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Fraisier,Rabat,2020,26132.24,98.4,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Fraisier,Sefrou,2020,30183.84,108.81,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Fraisier,Sidi Ifni,2020,29798.35,109.17,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Fraisier,Skhirate,2020,26543.24,100.05,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Fraisier,Tanger,2020,29561.35,100.78,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Fraisier,Taounate,2020,29274.46,104.49,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Fraisier,Tarfaya,2020,29725.36,99.15,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Fraisier,Taza,2020,26558.09,93.8,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Fraisier,Tiflet,2020,26380.59,104.94,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Fraisier,Youssoufia,2020,26827.45,104.76,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Framboise,Agadir,2020,9488.45,616.85,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Framboise,Fes,2020,10322.65,693.28,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Framboise,Marrakech,2020,10213.95,664.77,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Framboise,Meknes,2020,10579.63,615.72,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Framboise,Ouarzazate,2020,8889.33,669.77,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Framboise,Oulad Teima,2020,8797.53,615.37,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Framboise,Rabat,2020,10138.32,619.48,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Framboise,Sefrou,2020,9319.61,695.24,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Framboise,Sidi Ifni,2020,9426.45,705.83,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Framboise,Skhirate,2020,9841.26,618.39,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Framboise,Tanger,2020,8974.71,705.65,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Framboise,Taounate,2020,10028.25,616.04,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Framboise,Tarfaya,2020,9409.04,600.24,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Framboise,Taza,2020,10008.79,592.57,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Framboise,Tiflet,2020,10401.31,616.47,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Framboise,Youssoufia,2020,9108.67,635.08,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Fève verte,Agadir,2020,146.63,54.28,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Fève verte,Fes,2020,135.83,47.42,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Fève verte,Marrakech,2020,146.42,48.65,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Fève verte,Meknes,2020,127.11,52.34,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Fève verte,Ouarzazate,2020,137.82,48.02,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Fève verte,Oulad Teima,2020,132.4,51.84,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Fève verte,Rabat,2020,142.4,49.32,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Fève verte,Sefrou,2020,137.86,46.96,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Fève verte,Sidi Ifni,2020,134.85,52.34,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Fève verte,Skhirate,2020,146.15,45.27,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Fève verte,Tanger,2020,131.68,47.92,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Fève verte,Taounate,2020,127.44,48.56,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Fève verte,Tarfaya,2020,137.92,49.58,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Fève verte,Taza,2020,138.35,51.8,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Fève verte,Tiflet,2020,133.36,49.59,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Fève verte,Youssoufia,2020,134.64,50.94,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Haricot vert,Agadir,2020,545.96,12.23,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Haricot vert,Fes,2020,523.27,11.7,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Haricot vert,Marrakech,2020,461.06,13.04,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Haricot vert,Meknes,2020,471.21,13.09,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Haricot vert,Ouarzazate,2020,547.56,12.2,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Haricot vert,Oulad Teima,2020,522.65,10.97,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Haricot vert,Rabat,2020,541.5,11.98,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Haricot vert,Sefrou,2020,480.39,11.24,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Haricot vert,Sidi Ifni,2020,524.19,11.96,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Haricot vert,Skhirate,2020,521.4,11.25,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Haricot vert,Tanger,2020,479.47,12.49,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Haricot vert,Taounate,2020,505.08,10.99,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Haricot vert,Tarfaya,2020,512.74,13.09,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Haricot vert,Taza,2020,498.11,11.27,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Haricot vert,Tiflet,2020,532.72,12.39,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Haricot vert,Youssoufia,2020,533.29,13.0,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Melon,Agadir,2020,26367.76,170.92,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Melon,Fes,2020,26135.27,195.63,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Melon,Marrakech,2020,24581.28,175.99,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Melon,Meknes,2020,24055.73,196.58,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Melon,Ouarzazate,2020,26273.02,196.97,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Melon,Oulad Teima,2020,24591.71,168.77,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Melon,Rabat,2020,23390.12,191.92,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Melon,Sefrou,2020,24676.19,168.96,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Melon,Sidi Ifni,2020,22875.04,170.15,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Melon,Skhirate,2020,25584.35,165.03,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Melon,Tanger,2020,23831.42,167.64,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Melon,Taounate,2020,23460.53,184.76,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Melon,Tarfaya,2020,26889.68,178.17,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Melon,Taza,2020,26004.47,190.47,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Melon,Tiflet,2020,26054.68,173.95,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Melon,Youssoufia,2020,25249.7,196.87,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Menthe,Agadir,2020,32.04,4.55,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Menthe,Fes,2020,31.55,4.56,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Menthe,Marrakech,2020,30.59,5.2,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Menthe,Meknes,2020,32.77,5.39,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Menthe,Ouarzazate,2020,28.15,5.3,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Menthe,Oulad Teima,2020,32.66,4.99,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Menthe,Rabat,2020,29.41,4.77,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Menthe,Sefrou,2020,30.17,4.51,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Menthe,Sidi Ifni,2020,27.74,5.01,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Menthe,Skhirate,2020,30.24,4.98,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Menthe,Tanger,2020,30.67,4.84,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Menthe,Taounate,2020,32.99,5.08,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Menthe,Tarfaya,2020,32.85,5.23,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Menthe,Taza,2020,32.8,5.2,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Menthe,Tiflet,2020,29.09,4.76,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Menthe,Youssoufia,2020,32.95,5.09,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Myrtille,Agadir,2020,10941.7,684.3,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Myrtille,Fes,2020,11816.85,680.3,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Myrtille,Marrakech,2020,10413.63,778.08,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Myrtille,Meknes,2020,11052.88,764.52,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Myrtille,Ouarzazate,2020,12068.95,775.44,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Myrtille,Oulad Teima,2020,12027.05,684.84,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Myrtille,Rabat,2020,11445.69,797.03,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Myrtille,Sefrou,2020,11697.57,681.99,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Myrtille,Sidi Ifni,2020,10325.55,790.47,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Myrtille,Skhirate,2020,11529.42,714.27,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Myrtille,Tanger,2020,11300.66,677.92,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Myrtille,Taounate,2020,10138.15,704.61,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Myrtille,Tarfaya,2020,10185.86,689.11,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Myrtille,Taza,2020,10175.44,734.63,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Myrtille,Tiflet,2020,11535.38,802.2,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Myrtille,Youssoufia,2020,10248.91,710.66,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Mûrier,Agadir,2020,79.48,10.22,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Mûrier,Fes,2020,77.71,10.78,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Mûrier,Marrakech,2020,80.81,10.26,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Mûrier,Meknes,2020,83.3,9.72,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Mûrier,Ouarzazate,2020,82.96,10.98,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Mûrier,Oulad Teima,2020,80.25,9.37,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Mûrier,Rabat,2020,79.43,10.05,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
Maraîchage,Mûrier,Sefrou,2020,78.37,10.59,11,14,7,13,6,2,34,66,10,27,0,sableux,2
Maraîchage,Mûrier,Sidi Ifni,2020,85.79,9.0,17,18,15,16,15,1,14,60,10,18,1,argileux,3
Maraîchage,Mûrier,Skhirate,2020,77.29,10.4,15,18,11,15,10,2,42,77,10,30,1,limoneux,4
Maraîchage,Mûrier,Tanger,2020,76.15,9.53,14,16,11,17,10,2,36,80,10,33,0,sableux,5
Maraîchage,Mûrier,Taounate,2020,83.89,9.34,9,13,5,16,3,1,19,76,10,30,1,calcaire,2
Maraîchage,Mûrier,Tarfaya,2020,77.76,9.55,18,19,16,24,16,1,4,66,10,24,0,sableux,1
Maraîchage,Mûrier,Taza,2020,85.55,10.93,9,13,5,16,3,1,19,76,10,30,1,argileux,3
Maraîchage,Mûrier,Tiflet,2020,77.25,10.78,14,18,9,14,8,1,26,80,10,30,0,calcaire,2
Maraîchage,Mûrier,Youssoufia,2020,83.23,9.43,14,18,10,17,9,1,24,74,10,22,1,limoneux,4
Maraîchage,Navet,Agadir,2020,2272.55,5.54,17,21,12,16,12,1,20,62,10,17,1,argileux,5
Maraîchage,Navet,Fes,2020,2442.78,5.84,13,16,9,12,9,2,36,65,10,27,0,sableux,3
Maraîchage,Navet,Marrakech,2020,2421.62,6.11,15,20,11,12,11,1,19,68,10,15,1,calcaire,2
Maraîchage,Navet,Meknes,2020,2658.34,6.44,13,17,9,13,8,2,41,74,10,27,0,limoneux,4
Maraîchage,Navet,Ouarzazate,2020,2733.53,6.56,10,16,5,7,5,1,2,49,10,9,1,sableux,1
Maraîchage,Navet,Oulad Teima,2020,2480.44,6.3,16,21,11,14,11,1,10,63,10,15,0,argileux,5
Maraîchage,Navet,Rabat,2020,2662.42,6.12,15,17,13,15,12,1,23,74,10,32,1,calcaire,3
